"Date.and.Time","PM.sub.10..sub.","PM.sub.2.5..sub.","Location"
"27-05-2023 00:00",4.75,3.28,"Local Air 6: Walkinstown Library"
"28-05-2023 00:00",13.52,10.6,"Local Air 6: Walkinstown Library"
"29-05-2023 00:00",16.15,11.69,"Local Air 6: Walkinstown Library"
"30-05-2023 00:00",17.74,12.14,"Local Air 6: Walkinstown Library"
"31-05-2023 00:00",11.66,7.52,"Local Air 6: Walkinstown Library"
"01-05-2023 00:00",0.02,0.07,"Local Air 7: Coolock"
"02-05-2023 00:00",0.1,0.17,"Local Air 7: Coolock"
"03-05-2023 00:00",0.14,0.22,"Local Air 7: Coolock"
"04-05-2023 00:00",0.47,0.55,"Local Air 7: Coolock"
"05-05-2023 00:00",0.34,0.42,"Local Air 7: Coolock"
"06-05-2023 00:00",0.34,0.42,"Local Air 7: Coolock"
"07-05-2023 00:00",0.19,0.27,"Local Air 7: Coolock"
"08-05-2023 00:00",0.09,0.16,"Local Air 7: Coolock"
"09-05-2023 00:00",0.34,0.42,"Local Air 7: Coolock"
"10-05-2023 00:00",0.05,0.11,"Local Air 7: Coolock"
"11-05-2023 00:00",0.07,0.14,"Local Air 7: Coolock"
"12-05-2023 00:00",0.04,0.12,"Local Air 7: Coolock"
"13-05-2023 00:00",0.03,0.09,"Local Air 7: Coolock"
"14-05-2023 00:00",0,0.07,"Local Air 7: Coolock"
"15-05-2023 00:00",0.06,0.14,"Local Air 7: Coolock"
"16-05-2023 00:00",0.13,0.21,"Local Air 7: Coolock"
"17-05-2023 00:00",0.15,0.22,"Local Air 7: Coolock"
"18-05-2023 00:00",0.02,0.11,"Local Air 7: Coolock"
"19-05-2023 00:00",0.32,0.4,"Local Air 7: Coolock"
"20-05-2023 00:00",0.3,0.39,"Local Air 7: Coolock"
"21-05-2023 00:00",0.12,0.2,"Local Air 7: Coolock"
"22-05-2023 00:00",0.08,0.15,"Local Air 7: Coolock"
"23-05-2023 00:00",0.17,0.24,"Local Air 7: Coolock"
"24-05-2023 00:00",0.03,0.11,"Local Air 7: Coolock"
"25-05-2023 00:00",0.2,0.27,"Local Air 7: Coolock"
"26-05-2023 00:00",0.08,0.15,"Local Air 7: Coolock"
"27-05-2023 00:00",0,0.08,"Local Air 7: Coolock"
"28-05-2023 00:00",0.12,0.2,"Local Air 7: Coolock"
"29-05-2023 00:00",0.18,0.26,"Local Air 7: Coolock"
"30-05-2023 00:00",0.17,0.25,"Local Air 7: Coolock"
"31-05-2023 00:00",0.05,0.13,"Local Air 7: Coolock"
"12-05-2023 00:00",-230.36,-245.09,"Local Air 8: Weaver Park"
"13-05-2023 00:00",NA,NA,"Local Air 8: Weaver Park"
"26-05-2023 00:00",13.04,5.73,"Local Air 8: Weaver Park"
"27-05-2023 00:00",7.14,3.84,"Local Air 8: Weaver Park"
"28-05-2023 00:00",14.74,7.15,"Local Air 8: Weaver Park"
"29-05-2023 00:00",18.22,8.49,"Local Air 8: Weaver Park"
"30-05-2023 00:00",19.41,8.88,"Local Air 8: Weaver Park"
"31-05-2023 00:00",18.95,9.2,"Local Air 8: Weaver Park"
"01-05-2023 00:00",4.28,2.39,"Local Air 10: TU Dublin - Park House"
"02-05-2023 00:00",7.06,4.43,"Local Air 10: TU Dublin - Park House"
"03-05-2023 00:00",11.01,6.36,"Local Air 10: TU Dublin - Park House"
"04-05-2023 00:00",22,15.38,"Local Air 10: TU Dublin - Park House"
"05-05-2023 00:00",4.95,3.82,"Local Air 10: TU Dublin - Park House"
"06-05-2023 00:00",10.19,7.31,"Local Air 10: TU Dublin - Park House"
"07-05-2023 00:00",5.89,4.36,"Local Air 10: TU Dublin - Park House"
"08-05-2023 00:00",4.48,2.82,"Local Air 10: TU Dublin - Park House"
"09-05-2023 00:00",14.64,11.65,"Local Air 10: TU Dublin - Park House"
"10-05-2023 00:00",4.62,3.52,"Local Air 10: TU Dublin - Park House"
"11-05-2023 00:00",7.56,6.26,"Local Air 10: TU Dublin - Park House"
"01-05-2023 00:00",2.83,1.91,"Local Air 11: Cabra Community College"
"02-05-2023 00:00",5.77,3.98,"Local Air 11: Cabra Community College"
"03-05-2023 00:00",8.83,5.85,"Local Air 11: Cabra Community College"
"04-05-2023 00:00",18.7,13.88,"Local Air 11: Cabra Community College"
"05-05-2023 00:00",4.84,3.76,"Local Air 11: Cabra Community College"
"06-05-2023 00:00",8.61,6.89,"Local Air 11: Cabra Community College"
"07-05-2023 00:00",5.86,4.46,"Local Air 11: Cabra Community College"
"08-05-2023 00:00",3.85,2.61,"Local Air 11: Cabra Community College"
"09-05-2023 00:00",13.86,11.34,"Local Air 11: Cabra Community College"
"10-05-2023 00:00",4.6,3.67,"Local Air 11: Cabra Community College"
"11-05-2023 00:00",5.68,4.56,"Local Air 11: Cabra Community College"
"12-05-2023 00:00",5.44,3.41,"Local Air 11: Cabra Community College"
"13-05-2023 00:00",3.92,2.59,"Local Air 11: Cabra Community College"
"14-05-2023 00:00",4.08,2.85,"Local Air 11: Cabra Community College"
"15-05-2023 00:00",6.5,4.55,"Local Air 11: Cabra Community College"
"16-05-2023 00:00",9.75,7.08,"Local Air 11: Cabra Community College"
"17-05-2023 00:00",9.07,6.03,"Local Air 11: Cabra Community College"
"18-05-2023 00:00",6.23,4.06,"Local Air 11: Cabra Community College"
"19-05-2023 00:00",18.43,14.69,"Local Air 11: Cabra Community College"
"20-05-2023 00:00",16.11,12.49,"Local Air 11: Cabra Community College"
"21-05-2023 00:00",12.42,9.32,"Local Air 11: Cabra Community College"
"22-05-2023 00:00",9.34,6.25,"Local Air 11: Cabra Community College"
"23-05-2023 00:00",14.47,10.16,"Local Air 11: Cabra Community College"
"24-05-2023 00:00",12.65,7.57,"Local Air 11: Cabra Community College"
"25-05-2023 00:00",13.6,9.21,"Local Air 11: Cabra Community College"
"26-05-2023 00:00",7.01,4.93,"Local Air 11: Cabra Community College"
"27-05-2023 00:00",4.8,3.25,"Local Air 11: Cabra Community College"
"28-05-2023 00:00",11.81,8.89,"Local Air 11: Cabra Community College"
"29-05-2023 00:00",13.25,9.98,"Local Air 11: Cabra Community College"
"30-05-2023 00:00",12.88,9.57,"Local Air 11: Cabra Community College"
"31-05-2023 00:00",8.59,5.97,"Local Air 11: Cabra Community College"
"01-05-2023 00:00",5.1,3.35,"Local Air 13: Mountjoy Square"
"02-05-2023 00:00",9.26,5.92,"Local Air 13: Mountjoy Square"
"03-05-2023 00:00",16.51,10.29,"Local Air 13: Mountjoy Square"
"04-05-2023 00:00",29.79,18.4,"Local Air 13: Mountjoy Square"
"05-05-2023 00:00",7.98,4.45,"Local Air 13: Mountjoy Square"
"06-05-2023 00:00",10.1,7.27,"Local Air 13: Mountjoy Square"
"07-05-2023 00:00",8.22,4.93,"Local Air 13: Mountjoy Square"
"08-05-2023 00:00",5.03,2.69,"Local Air 13: Mountjoy Square"
"09-05-2023 00:00",13.92,7.89,"Local Air 13: Mountjoy Square"
"10-05-2023 00:00",4.77,2.49,"Local Air 13: Mountjoy Square"
"11-05-2023 00:00",6.4,3.76,"Local Air 13: Mountjoy Square"
"12-05-2023 00:00",9.14,5.96,"Local Air 13: Mountjoy Square"
"13-05-2023 00:00",15.65,12.57,"Local Air 13: Mountjoy Square"
"14-05-2023 00:00",7.36,4.85,"Local Air 13: Mountjoy Square"
"15-05-2023 00:00",8.73,4.01,"Local Air 13: Mountjoy Square"
"16-05-2023 00:00",13.47,7.48,"Local Air 13: Mountjoy Square"
"17-05-2023 00:00",15.89,9.87,"Local Air 13: Mountjoy Square"
"18-05-2023 00:00",11.12,6.36,"Local Air 13: Mountjoy Square"
"19-05-2023 00:00",19.98,12.18,"Local Air 13: Mountjoy Square"
"20-05-2023 00:00",23.68,16.45,"Local Air 13: Mountjoy Square"
"21-05-2023 00:00",21.78,17.22,"Local Air 13: Mountjoy Square"
"22-05-2023 00:00",10.13,5.52,"Local Air 13: Mountjoy Square"
"23-05-2023 00:00",15.27,8.84,"Local Air 13: Mountjoy Square"
"24-05-2023 00:00",12.83,7.65,"Local Air 13: Mountjoy Square"
"25-05-2023 00:00",15.36,8.52,"Local Air 13: Mountjoy Square"
"26-05-2023 00:00",10.33,5.57,"Local Air 13: Mountjoy Square"
"27-05-2023 00:00",6.48,4.03,"Local Air 13: Mountjoy Square"
"28-05-2023 00:00",15.24,7.83,"Local Air 13: Mountjoy Square"
"29-05-2023 00:00",17.27,9.15,"Local Air 13: Mountjoy Square"
"30-05-2023 00:00",14.51,8.77,"Local Air 13: Mountjoy Square"
"31-05-2023 00:00",14.09,9.56,"Local Air 13: Mountjoy Square"
"01-05-2023 00:00",4.15,2.35,"Local Air 1: Ballymun Library"
"02-05-2023 00:00",9.9,5.47,"Local Air 1: Ballymun Library"
"03-05-2023 00:00",14.43,7.97,"Local Air 1: Ballymun Library"
"04-05-2023 00:00",31.95,19.42,"Local Air 1: Ballymun Library"
"05-05-2023 00:00",10.15,6.7,"Local Air 1: Ballymun Library"
"06-05-2023 00:00",13.13,9.61,"Local Air 1: Ballymun Library"
"07-05-2023 00:00",7.86,5.56,"Local Air 1: Ballymun Library"
"08-05-2023 00:00",6.19,3.79,"Local Air 1: Ballymun Library"
"09-05-2023 00:00",17.45,12.68,"Local Air 1: Ballymun Library"
"10-05-2023 00:00",5.26,3.69,"Local Air 1: Ballymun Library"
"11-05-2023 00:00",7.58,5.17,"Local Air 1: Ballymun Library"
"12-05-2023 00:00",7.86,4.51,"Local Air 1: Ballymun Library"
"13-05-2023 00:00",10.65,3.81,"Local Air 1: Ballymun Library"
"14-05-2023 00:00",5.64,3.4,"Local Air 1: Ballymun Library"
"15-05-2023 00:00",8.04,4.86,"Local Air 1: Ballymun Library"
"16-05-2023 00:00",13.61,8.26,"Local Air 1: Ballymun Library"
"17-05-2023 00:00",13.18,7.6,"Local Air 1: Ballymun Library"
"18-05-2023 00:00",8.49,4.5,"Local Air 1: Ballymun Library"
"19-05-2023 00:00",24.03,16,"Local Air 1: Ballymun Library"
"20-05-2023 00:00",29.7,17.23,"Local Air 1: Ballymun Library"
"21-05-2023 00:00",18.45,12.79,"Local Air 1: Ballymun Library"
"22-05-2023 00:00",12.09,7.2,"Local Air 1: Ballymun Library"
"23-05-2023 00:00",18.07,11.17,"Local Air 1: Ballymun Library"
"24-05-2023 00:00",13.27,7.66,"Local Air 1: Ballymun Library"
"25-05-2023 00:00",16.43,10.53,"Local Air 1: Ballymun Library"
"26-05-2023 00:00",10.22,6.46,"Local Air 1: Ballymun Library"
"27-05-2023 00:00",7.19,4.26,"Local Air 1: Ballymun Library"
"28-05-2023 00:00",17.32,11.12,"Local Air 1: Ballymun Library"
"29-05-2023 00:00",20.08,12.92,"Local Air 1: Ballymun Library"
"30-05-2023 00:00",19.97,12.57,"Local Air 1: Ballymun Library"
"31-05-2023 00:00",15.87,8.44,"Local Air 1: Ballymun Library"
"01-05-2022 00:00",4.35,3.21,"Local Air 3: Sonitus HQ"
"02-05-2022 00:00",6,4.19,"Local Air 3: Sonitus HQ"
"03-05-2022 00:00",7.33,3.68,"Local Air 3: Sonitus HQ"
"04-05-2022 00:00",6.47,3.59,"Local Air 3: Sonitus HQ"
"05-05-2022 00:00",7.93,4.85,"Local Air 3: Sonitus HQ"
"06-05-2022 00:00",5.06,2.92,"Local Air 3: Sonitus HQ"
"07-05-2022 00:00",8.14,6.35,"Local Air 3: Sonitus HQ"
"08-05-2022 00:00",8.62,5.99,"Local Air 3: Sonitus HQ"
"09-05-2022 00:00",5.62,3.88,"Local Air 3: Sonitus HQ"
"10-05-2022 00:00",10.02,7.44,"Local Air 3: Sonitus HQ"
"11-05-2022 00:00",7.48,5.21,"Local Air 3: Sonitus HQ"
"12-05-2022 00:00",9.67,6.59,"Local Air 3: Sonitus HQ"
"13-05-2022 00:00",18.91,14.53,"Local Air 3: Sonitus HQ"
"14-05-2022 00:00",20.99,15.83,"Local Air 3: Sonitus HQ"
"15-05-2022 00:00",18.37,13.63,"Local Air 3: Sonitus HQ"
"16-05-2022 00:00",12.36,9.51,"Local Air 3: Sonitus HQ"
"17-05-2022 00:00",13.41,11.04,"Local Air 3: Sonitus HQ"
"18-05-2022 00:00",13,10.2,"Local Air 3: Sonitus HQ"
"19-05-2022 00:00",10.3,6.99,"Local Air 3: Sonitus HQ"
"20-05-2022 00:00",9.39,6.39,"Local Air 3: Sonitus HQ"
"21-05-2022 00:00",11.34,8.31,"Local Air 3: Sonitus HQ"
"22-05-2022 00:00",5.94,4.29,"Local Air 3: Sonitus HQ"
"23-05-2022 00:00",5.07,2.88,"Local Air 3: Sonitus HQ"
"24-05-2022 00:00",4.56,2.45,"Local Air 3: Sonitus HQ"
"25-05-2022 00:00",4.96,3.05,"Local Air 3: Sonitus HQ"
"26-05-2022 00:00",7.81,5.13,"Local Air 3: Sonitus HQ"
"27-05-2022 00:00",15.06,10.45,"Local Air 3: Sonitus HQ"
"28-05-2022 00:00",13.9,8,"Local Air 3: Sonitus HQ"
"29-05-2022 00:00",8.42,5.27,"Local Air 3: Sonitus HQ"
"30-05-2022 00:00",6.38,4.09,"Local Air 3: Sonitus HQ"
"31-05-2022 00:00",5.07,3.1,"Local Air 3: Sonitus HQ"
"01-05-2022 00:00",0.74,0.69,"Local Air 4: Custom House Quay"
"02-05-2022 00:00",1.82,1.69,"Local Air 4: Custom House Quay"
"03-05-2022 00:00",1.38,1.08,"Local Air 4: Custom House Quay"
"04-05-2022 00:00",0.57,0.37,"Local Air 4: Custom House Quay"
"05-05-2022 00:00",0.72,0.54,"Local Air 4: Custom House Quay"
"06-05-2022 00:00",0.42,0.34,"Local Air 4: Custom House Quay"
"07-05-2022 00:00",0.95,0.78,"Local Air 4: Custom House Quay"
"08-05-2022 00:00",0.61,0.49,"Local Air 4: Custom House Quay"
"09-05-2022 00:00",0.31,0.29,"Local Air 4: Custom House Quay"
"10-05-2022 00:00",0.73,0.63,"Local Air 4: Custom House Quay"
"11-05-2022 00:00",0.49,0.44,"Local Air 4: Custom House Quay"
"12-05-2022 00:00",0.49,0.47,"Local Air 4: Custom House Quay"
"13-05-2022 00:00",1.13,1.01,"Local Air 4: Custom House Quay"
"14-05-2022 00:00",1.16,0.97,"Local Air 4: Custom House Quay"
"15-05-2022 00:00",1.03,0.84,"Local Air 4: Custom House Quay"
"16-05-2022 00:00",0.77,0.62,"Local Air 4: Custom House Quay"
"17-05-2022 00:00",0.84,0.71,"Local Air 4: Custom House Quay"
"18-05-2022 00:00",0.56,0.52,"Local Air 4: Custom House Quay"
"19-05-2022 00:00",1.78,0.54,"Local Air 4: Custom House Quay"
"20-05-2022 00:00",0.99,0.72,"Local Air 4: Custom House Quay"
"21-05-2022 00:00",1.04,0.79,"Local Air 4: Custom House Quay"
"22-05-2022 00:00",0.53,0.41,"Local Air 4: Custom House Quay"
"23-05-2022 00:00",0.47,0.32,"Local Air 4: Custom House Quay"
"24-05-2022 00:00",0.44,0.29,"Local Air 4: Custom House Quay"
"25-05-2022 00:00",0.49,0.35,"Local Air 4: Custom House Quay"
"26-05-2022 00:00",0.66,0.48,"Local Air 4: Custom House Quay"
"27-05-2022 00:00",1.08,0.95,"Local Air 4: Custom House Quay"
"28-05-2022 00:00",0.64,0.59,"Local Air 4: Custom House Quay"
"29-05-2022 00:00",0.31,0.31,"Local Air 4: Custom House Quay"
"30-05-2022 00:00",0.3,0.32,"Local Air 4: Custom House Quay"
"31-05-2022 00:00",0.23,0.25,"Local Air 4: Custom House Quay"
"01-05-2022 00:00",5.54,2.83,"Local Air 5: Lord Edward Street"
"02-05-2022 00:00",7.17,3.63,"Local Air 5: Lord Edward Street"
"03-05-2022 00:00",7.63,2.77,"Local Air 5: Lord Edward Street"
"04-05-2022 00:00",7.74,3.01,"Local Air 5: Lord Edward Street"
"05-05-2022 00:00",11.31,4.59,"Local Air 5: Lord Edward Street"
"06-05-2022 00:00",6.47,2.48,"Local Air 5: Lord Edward Street"
"07-05-2022 00:00",12.69,7,"Local Air 5: Lord Edward Street"
"08-05-2022 00:00",9.83,4.89,"Local Air 5: Lord Edward Street"
"09-05-2022 00:00",8.8,3.21,"Local Air 5: Lord Edward Street"
"10-05-2022 00:00",16.53,7.17,"Local Air 5: Lord Edward Street"
"11-05-2022 00:00",10.27,4.74,"Local Air 5: Lord Edward Street"
"12-05-2022 00:00",14.12,5.89,"Local Air 5: Lord Edward Street"
"13-05-2022 00:00",30.5,14,"Local Air 5: Lord Edward Street"
"14-05-2022 00:00",32.21,14.96,"Local Air 5: Lord Edward Street"
"15-05-2022 00:00",29.13,12.22,"Local Air 5: Lord Edward Street"
"16-05-2022 00:00",15.61,7.09,"Local Air 5: Lord Edward Street"
"17-05-2022 00:00",18.46,9.49,"Local Air 5: Lord Edward Street"
"18-05-2022 00:00",18.81,8.29,"Local Air 5: Lord Edward Street"
"19-05-2022 00:00",11.38,4.35,"Local Air 5: Lord Edward Street"
"20-05-2022 00:00",9.57,3.78,"Local Air 5: Lord Edward Street"
"21-05-2022 00:00",11.01,4.82,"Local Air 5: Lord Edward Street"
"22-05-2022 00:00",5.28,2.33,"Local Air 5: Lord Edward Street"
"23-05-2022 00:00",4.77,1.63,"Local Air 5: Lord Edward Street"
"24-05-2022 00:00",4.5,1.38,"Local Air 5: Lord Edward Street"
"25-05-2022 00:00",5.45,1.87,"Local Air 5: Lord Edward Street"
"26-05-2022 00:00",7.64,2.99,"Local Air 5: Lord Edward Street"
"27-05-2022 00:00",13.1,6.35,"Local Air 5: Lord Edward Street"
"28-05-2022 00:00",10.39,4.68,"Local Air 5: Lord Edward Street"
"29-05-2022 00:00",6.07,2.69,"Local Air 5: Lord Edward Street"
"30-05-2022 00:00",4.57,2.11,"Local Air 5: Lord Edward Street"
"31-05-2022 00:00",3.17,1.28,"Local Air 5: Lord Edward Street"
"01-05-2022 00:00",4.8,3.71,"Local Air 6: Walkinstown Library"
"02-05-2022 00:00",4.76,3.67,"Local Air 6: Walkinstown Library"
"03-05-2022 00:00",4.01,2.24,"Local Air 6: Walkinstown Library"
"04-05-2022 00:00",4.9,3.39,"Local Air 6: Walkinstown Library"
"05-05-2022 00:00",8.89,5.59,"Local Air 6: Walkinstown Library"
"06-05-2022 00:00",5.03,3.09,"Local Air 6: Walkinstown Library"
"07-05-2022 00:00",7.84,6.59,"Local Air 6: Walkinstown Library"
"08-05-2022 00:00",7.13,5.75,"Local Air 6: Walkinstown Library"
"09-05-2022 00:00",6.19,4.79,"Local Air 6: Walkinstown Library"
"10-05-2022 00:00",10.56,8.32,"Local Air 6: Walkinstown Library"
"11-05-2022 00:00",7.57,5.56,"Local Air 6: Walkinstown Library"
"12-05-2022 00:00",9.36,7.11,"Local Air 6: Walkinstown Library"
"13-05-2022 00:00",20.26,16.47,"Local Air 6: Walkinstown Library"
"14-05-2022 00:00",18.39,15.27,"Local Air 6: Walkinstown Library"
"15-05-2022 00:00",19.67,15.72,"Local Air 6: Walkinstown Library"
"16-05-2022 00:00",14.43,11.7,"Local Air 6: Walkinstown Library"
"17-05-2022 00:00",15.55,13.63,"Local Air 6: Walkinstown Library"
"18-05-2022 00:00",14.17,12.03,"Local Air 6: Walkinstown Library"
"19-05-2022 00:00",8.62,6.63,"Local Air 6: Walkinstown Library"
"20-05-2022 00:00",7.3,5.7,"Local Air 6: Walkinstown Library"
"21-05-2022 00:00",8.48,7.09,"Local Air 6: Walkinstown Library"
"22-05-2022 00:00",4.24,3.46,"Local Air 6: Walkinstown Library"
"23-05-2022 00:00",3.83,2.66,"Local Air 6: Walkinstown Library"
"24-05-2022 00:00",3.29,2.15,"Local Air 6: Walkinstown Library"
"25-05-2022 00:00",4.02,2.78,"Local Air 6: Walkinstown Library"
"26-05-2022 00:00",6.16,4.78,"Local Air 6: Walkinstown Library"
"27-05-2022 00:00",12.61,10.54,"Local Air 6: Walkinstown Library"
"28-05-2022 00:00",8.85,6.92,"Local Air 6: Walkinstown Library"
"29-05-2022 00:00",6.81,5.1,"Local Air 6: Walkinstown Library"
"30-05-2022 00:00",5.47,4.04,"Local Air 6: Walkinstown Library"
"31-05-2022 00:00",4.12,2.94,"Local Air 6: Walkinstown Library"
"01-05-2022 00:00",4.56,3.54,"Local Air 7: Coolock"
"02-05-2022 00:00",4.32,3.2,"Local Air 7: Coolock"
"03-05-2022 00:00",3.79,2.28,"Local Air 7: Coolock"
"04-05-2022 00:00",4.7,3.17,"Local Air 7: Coolock"
"05-05-2022 00:00",8.54,5.66,"Local Air 7: Coolock"
"06-05-2022 00:00",4.47,2.74,"Local Air 7: Coolock"
"07-05-2022 00:00",7.94,6.5,"Local Air 7: Coolock"
"08-05-2022 00:00",8.36,6.73,"Local Air 7: Coolock"
"09-05-2022 00:00",6.28,4.68,"Local Air 7: Coolock"
"10-05-2022 00:00",10.14,8.01,"Local Air 7: Coolock"
"11-05-2022 00:00",7.16,5.38,"Local Air 7: Coolock"
"12-05-2022 00:00",8.85,6.78,"Local Air 7: Coolock"
"13-05-2022 00:00",19.51,15.96,"Local Air 7: Coolock"
"14-05-2022 00:00",19.34,16.13,"Local Air 7: Coolock"
"15-05-2022 00:00",18.91,15.15,"Local Air 7: Coolock"
"16-05-2022 00:00",14.98,12.54,"Local Air 7: Coolock"
"17-05-2022 00:00",17.45,15.15,"Local Air 7: Coolock"
"18-05-2022 00:00",15.19,13.02,"Local Air 7: Coolock"
"19-05-2022 00:00",8.77,6.56,"Local Air 7: Coolock"
"20-05-2022 00:00",7.49,5.83,"Local Air 7: Coolock"
"21-05-2022 00:00",8.88,7.31,"Local Air 7: Coolock"
"22-05-2022 00:00",4.28,3.45,"Local Air 7: Coolock"
"23-05-2022 00:00",3.85,2.65,"Local Air 7: Coolock"
"24-05-2022 00:00",3.29,2.14,"Local Air 7: Coolock"
"25-05-2022 00:00",3.85,2.74,"Local Air 7: Coolock"
"26-05-2022 00:00",6.07,4.73,"Local Air 7: Coolock"
"27-05-2022 00:00",12.65,10.49,"Local Air 7: Coolock"
"28-05-2022 00:00",8.95,6.97,"Local Air 7: Coolock"
"29-05-2022 00:00",6.63,5.03,"Local Air 7: Coolock"
"30-05-2022 00:00",5.44,4.07,"Local Air 7: Coolock"
"31-05-2022 00:00",4.05,2.91,"Local Air 7: Coolock"
"01-05-2022 00:00",3.99,3,"Local Air 10: TU Dublin - Park House"
"02-05-2022 00:00",4.85,3.4,"Local Air 10: TU Dublin - Park House"
"03-05-2022 00:00",5.24,2.69,"Local Air 10: TU Dublin - Park House"
"04-05-2022 00:00",5.04,3.01,"Local Air 10: TU Dublin - Park House"
"05-05-2022 00:00",7.43,4.86,"Local Air 10: TU Dublin - Park House"
"06-05-2022 00:00",4.72,2.87,"Local Air 10: TU Dublin - Park House"
"07-05-2022 00:00",8.26,6.18,"Local Air 10: TU Dublin - Park House"
"08-05-2022 00:00",7.16,5.29,"Local Air 10: TU Dublin - Park House"
"09-05-2022 00:00",4.83,3.24,"Local Air 10: TU Dublin - Park House"
"10-05-2022 00:00",9.29,7.05,"Local Air 10: TU Dublin - Park House"
"11-05-2022 00:00",6.88,5.03,"Local Air 10: TU Dublin - Park House"
"12-05-2022 00:00",8.43,6.2,"Local Air 10: TU Dublin - Park House"
"13-05-2022 00:00",17.39,13.92,"Local Air 10: TU Dublin - Park House"
"14-05-2022 00:00",23.38,17.06,"Local Air 10: TU Dublin - Park House"
"15-05-2022 00:00",18.88,13.68,"Local Air 10: TU Dublin - Park House"
"16-05-2022 00:00",10.25,7.59,"Local Air 10: TU Dublin - Park House"
"17-05-2022 00:00",14.59,11.06,"Local Air 10: TU Dublin - Park House"
"18-05-2022 00:00",12.37,9.85,"Local Air 10: TU Dublin - Park House"
"19-05-2022 00:00",8.43,6.13,"Local Air 10: TU Dublin - Park House"
"20-05-2022 00:00",6.95,5.22,"Local Air 10: TU Dublin - Park House"
"21-05-2022 00:00",8.76,6.75,"Local Air 10: TU Dublin - Park House"
"22-05-2022 00:00",6.5,4.72,"Local Air 10: TU Dublin - Park House"
"23-05-2022 00:00",4.02,2.49,"Local Air 10: TU Dublin - Park House"
"24-05-2022 00:00",3.2,1.94,"Local Air 10: TU Dublin - Park House"
"25-05-2022 00:00",4.11,2.64,"Local Air 10: TU Dublin - Park House"
"26-05-2022 00:00",5.97,4.3,"Local Air 10: TU Dublin - Park House"
"27-05-2022 00:00",12.63,9.5,"Local Air 10: TU Dublin - Park House"
"28-05-2022 00:00",9.99,6.72,"Local Air 10: TU Dublin - Park House"
"29-05-2022 00:00",6.48,4.32,"Local Air 10: TU Dublin - Park House"
"30-05-2022 00:00",5.19,3.53,"Local Air 10: TU Dublin - Park House"
"31-05-2022 00:00",4.22,2.62,"Local Air 10: TU Dublin - Park House"
"02-05-2022 00:00",13.08,11.53,"Local Air 13: Mountjoy Square"
"03-05-2022 00:00",2.23,-1.09,"Local Air 13: Mountjoy Square"
"04-05-2022 00:00",6.14,3.45,"Local Air 13: Mountjoy Square"
"05-05-2022 00:00",8.07,5.32,"Local Air 13: Mountjoy Square"
"06-05-2022 00:00",6.42,2.95,"Local Air 13: Mountjoy Square"
"07-05-2022 00:00",10.05,7.76,"Local Air 13: Mountjoy Square"
"08-05-2022 00:00",20.96,8.69,"Local Air 13: Mountjoy Square"
"09-05-2022 00:00",23.11,8.9,"Local Air 13: Mountjoy Square"
"10-05-2022 00:00",23.11,8.9,"Local Air 13: Mountjoy Square"
"11-05-2022 00:00",23.11,8.9,"Local Air 13: Mountjoy Square"
"12-05-2022 00:00",-295.02,-300.44,"Local Air 13: Mountjoy Square"
"13-05-2022 00:00",18.9,9.95,"Local Air 13: Mountjoy Square"
"14-05-2022 00:00",22.61,12.38,"Local Air 13: Mountjoy Square"
"15-05-2022 00:00",NA,NA,"Local Air 13: Mountjoy Square"
"16-05-2022 00:00",11.78,6.68,"Local Air 13: Mountjoy Square"
"17-05-2022 00:00",10.98,6.54,"Local Air 13: Mountjoy Square"
"18-05-2022 00:00",13.66,7.04,"Local Air 13: Mountjoy Square"
"19-05-2022 00:00",9.66,4.23,"Local Air 13: Mountjoy Square"
"20-05-2022 00:00",6.47,3.33,"Local Air 13: Mountjoy Square"
"21-05-2022 00:00",8.55,4.67,"Local Air 13: Mountjoy Square"
"22-05-2022 00:00",3.83,2.51,"Local Air 13: Mountjoy Square"
"23-05-2022 00:00",3.73,1.93,"Local Air 13: Mountjoy Square"
"24-05-2022 00:00",3.78,1.8,"Local Air 13: Mountjoy Square"
"25-05-2022 00:00",4.81,2.01,"Local Air 13: Mountjoy Square"
"26-05-2022 00:00",7.6,3.37,"Local Air 13: Mountjoy Square"
"27-05-2022 00:00",21.01,8.8,"Local Air 13: Mountjoy Square"
"28-05-2022 00:00",21.13,8.6,"Local Air 13: Mountjoy Square"
"29-05-2022 00:00",NA,NA,"Local Air 13: Mountjoy Square"
"30-05-2022 00:00",21.13,8.6,"Local Air 13: Mountjoy Square"
"01-05-2022 00:00",4.26,2.99,"Local Air 1: Ballymun Library"
"02-05-2022 00:00",4.28,2.82,"Local Air 1: Ballymun Library"
